"ID_position","ID_site","GPS_x","GPS_x_accur","GPS_y","GPS_y_accur","elevation","macroexposure_d","macroexposure","slope","exposure_d","exposure","microtopography","wind_edge","soil_depth","soil_moist","ID_species","species","position_description","soil_sample_GMT","pH_CaCl2","water_soluble_P","citricacid_soluble_P","carbon","nitrogen","C_N_ratio","d13C","d15N","Temp_min","Temp_max","Temp_ampl","Temp_ampl_max","Temp_min_JS","Temp_min_snowfree","GDH.0_SS","GDH.0_JA","GDH.0_MA","GDH.5_SS","GDH.5_JA","GDH.5_MA","FDH.0_OA","wintersnow19_GMT","wintersnow19_day","snowfree20_GMT","snowfree20_day","seasonstart20_GMT","seasonstart20_day","wintersnow20_GMT","wintersnow20_day","days_snow19_20","days_snowfree20","days_frozen","days_growper20.1","days_growper20.5","Indval_T","Indval_N","Indval_L","Indval_F","Indval_H","Indval_R","Carexcurvula","Nardusstricta","Achilleaerbarotta","Adenostylesalliariae","Agrostisalpina","Agrostisrupestris","Agrostisschraderiana","Alchemillapentaphyllea","Alchemillavulgaris","Antennariacarpatica","Anthoxanthumalpinum","Arenariabiflora","Arnicamontana","Avenellaflexuosa","Campanulabarbata","Campanulascheuchzeri","Cardamineresedifolia","Carexfoetida","Carexpallescens","Carexsempervirens","Cerastiumcerastoides","Cirsiumspinosissimum","Elynamyosuroides","Epilobiumanagallidifolium","Euphrasiaminima","Festucaviolacea","Festucasp","Galiumanisophyllon","Gentianaacaulis","Gentianabavarica","Gentianapunctata","Gentianapurpurea","Geummontanum","Gnaphaliumhoppeanum","Gnaphaliumnorvegicum","Gnaphaliumsupinum","Helictotrichonversicolor","Hieraciumalpinum","Hieraciumpiliferum","Homogynealpina","Juncusjacquinii","Juncustrifidus","Leontodonhelveticus","Leontodonhispidus","Leucanthemopsisalpina","Ligusticummutellina","Ligusticummutellinoides","Loiseleuriaprocumbens","Lotuscorniculatus","Luzulaalpinopilosa","Luzulalutea","Luzulaspicata","Minuartiasedoides","Myosotisalpestris","Pediculariskerneri","Peucedanumostruthium","Phleumalpinum","Phleumrhaeticum","Phyteumabetonicifolium","Phyteumahemisphaericum","Poaalpina","Polygonumviviparum","Potentillaaurea","Primulahirsuta","Pulsatillavernalis","Pulsatillaalpinaapiifolia","Ranunculusaconitifolius","Ranunculusmontanus","Ranunculusvillarsii","Saginasaginoides","Salixherbacea","Saxifragabryoides","Sedumalpestre","Sempervivummontanum","Senecioincanusincanus","Sibbaldiaprocumbens","Sileneexscapa","Soldanellapusilla","Solidagovirgaureaminuta","Trifoliumalpinum","Trisetumspicatum","Vacciniumgaultherioides","Vacciniummyrtillus","Vacciniumvitisidaea","Veronicaalpina","Veronicabellidioides"
112,10,2675723,5,1159380,5,2371,77,"E",32,152,"SE","convex",TRUE,15.33,47.8772727272727,NA,"Con","Kontrolle zu 111; unter Vaccinium vitis-idaea",2020-09-08 15:35:00,3.76,6.4,24.9,80.1,4.9,16.2,-25.12,4.59,-5.9115,25.5703,31.4818,19.2584,2.959,-5.9115,52620.6534,11029.101,34658.0856,26534.9648,7189.101,18824.5874,-3759.599,2019-11-06 01:00:00,67,2019-12-08 21:00:00,99,2020-03-15 11:00:00,197,2020-09-24 23:00:00,390,32,291,85,256,188,1.5,2,4.125,2.5,3.57142857142857,2,0.3,0,0,0,0,0,0,0,0,0.01,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0.01
113,10,2675723,5,1159380,5,2371,77,"E",12,153,"SE","convex",TRUE,18.67,42.7772727272727,16,"Cc","Carex; bei 140 cm; Windkante",2020-09-08 15:40:00,3.72,17.2,32.2,97.1,6.3,15.4,-24.31,4.16,-6.7164,24.5312,31.2476,14.2725,2.9998,-6.7164,48472.371,10879.7676,31852.5252,23540.369,7039.7676,16867.7142,-5537.8856,2019-11-06 01:00:00,67,2019-12-21 19:00:00,112,2020-03-19 13:00:00,201,2020-09-24 23:00:00,390,45,278,85,240,173,1.57142857142857,2,4.28571428571429,2.42857142857143,3.57142857142857,1.57142857142857,0.45,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.07,0,0
114,10,2675723,5,1159380,5,2371,77,"E",9,136,"SE","convex",TRUE,11.33,39.15,NA,"Con","Kontrolle zu 113; unter Vaccinium und Trifolium",2020-09-08 15:45:00,3.84,4.4,33.7,74.4,4.6,16.2,-25.42,2.45,-6.8827,23.3842,30.2669,15.2277,3.0646,-6.8827,NA,NA,NA,NA,NA,NA,NA,2019-11-06 01:00:00,67,2019-12-21 19:00:00,112,2020-03-17 13:00:00,199,2020-09-24 23:00:00,390,45,278,81,NA,NA,1.4375,1.875,4.5,2.3125,3.25,1.625,0.06,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.07,0,0
115,10,2675723,5,1159380,5,2371,77,"E",5,60,"NE","flat",TRUE,15.33,53.6409090909091,16,"Cc","Carex; bei 240 cm; Windkante; ca. 30cm vom Massband weg)",2020-09-08 15:50:00,3.52,24.2,51.1,104.1,5.4,19.1,-24.5,3.18,-5.5211,21.503,27.0241,13.0317,2.8933,-5.5211,43699.9666,10156.2304,28181.137,19932.5162,6316.2304,14313.0608,-4775.9164,2019-11-02 01:00:00,63,2019-12-28 19:00:00,119,2020-04-04 15:00:00,217,2020-09-24 23:00:00,390,56,271,79,236,157,1.5,1.8,4.4,2.2,3.8,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.07,0,0
116,10,2675723,5,1159380,5,2371,77,"E",6,70,"E","flat",TRUE,11.33,54.3454545454545,NA,"Con","Kontrolle zu 115; unter Trifolium",2020-09-08 15:55:00,3.65,17.2,41,99.2,5.5,17.9,-24.18,3.26,-5.6687,20.5255,26.1942,78.6932,2.0591,-5.6687,43818.2636,10241.057,28747.9376,20140.1476,6401.057,14765.0892,-4993.4686,2019-11-02 01:00:00,63,2019-12-28 19:00:00,119,2020-04-05 15:00:00,218,2020-09-24 23:00:00,390,56,271,83,230,154,1.42857142857143,2,4.28571428571429,2.21428571428571,3.28571428571429,1.42857142857143,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.04,0,0.01
117,10,2675723,5,1159380,5,2371,77,"E",22,20,"N","flat",FALSE,27.67,62.2363636363636,54,"Ns","Nardus; bei 520 cm",2020-09-08 16:00:00,3.41,16,52.8,92.1,5,18.3,-25.52,3.82,-0.436,16.8335,17.2695,6.0276,2.8333,0.0672,37171.7412,9563.0694,22951.7196,15816.8148,5723.0694,11674.2642,-263.4114,2019-11-02 01:00:00,63,2020-05-09 13:00:00,252,2020-05-09 13:00:00,252,2020-09-24 23:00:00,390,189,138,5,207,133,1.66666666666667,1.88888888888889,4.22222222222222,2.55555555555556,3.66666666666667,1.88888888888889,0.02,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0,0,0.07,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.08,0,0
118,10,2675723,5,1159380,5,2371,77,"E",23,90,"E","convex",FALSE,27.67,55.5545454545455,16,"Cc","Carex; bei 630 cm; ca. 1m vom Massband weg; kleines Hügelchen",2020-09-08 16:05:00,3.41,11.6,88,216,11.5,18.8,-25.08,4.84,-0.4672,22.0907,22.5579,12.4209,2.1757,0.5398,39257.09,10390.179,24937.8056,18948.508,6550.179,13863.1714,-424.016,2019-11-03 01:00:00,64,2020-05-11 13:00:00,254,2020-05-11 13:00:00,254,2020-09-24 23:00:00,390,190,136,17,186,129,1.84615384615385,2,3.84615384615385,2.76923076923077,3.92307692307692,1.76923076923077,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0.03,0,0.04,0,0,0.02,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.07,0,0
119,10,2675723,5,1159380,5,2371,77,"E",4,357,"N","flat",FALSE,7,60.5090909090909,54,"Ns","Nardus; bei 980 cm",2020-09-08 16:10:00,3.67,12.5,49.8,99.2,6.2,15.9,-25.81,2.78,0.1217,22.4638,22.3421,14.4521,0.752,0.815,36609.1114,10873.2002,22435.089,18633.8596,7035.1532,13349.575,0,2019-11-03 01:00:00,64,2020-05-31 11:00:00,274,2020-05-31 11:00:00,274,2020-09-24 23:00:00,390,210,116,0,159,113,1.5,2.17647058823529,4.17647058823529,3.05882352941176,3.25,2.05882352941176,0,0.6,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0.02,0,0,0.01,0.02,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0.01,0
120,10,2675723,5,1159380,5,2371,77,"E",9,43,"NE","flat",FALSE,17.67,83.815,54,"Ns","Nardus; bei 1230 cm; ca. 70 cm vom Massband weg",2020-09-08 16:15:00,3.74,15.6,48.3,38.8,3.1,12.6,-26.4,4.84,0.0977,20.7354,20.6377,11.655,0.0977,1.9838,34683.4756,10530.0112,19160.9858,16879.0776,6690.0112,11444.5424,0,2019-11-02 01:00:00,63,2020-06-13 13:00:00,287,2020-06-13 13:00:00,287,2020-09-24 23:00:00,390,224,103,0,159,104,1.5,2.5,4.16666666666667,3.66666666666667,3.5,2,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
121,11,2675928,5,1159508,5,2283,97,"E",45,120,"SE","convex",TRUE,12.67,17.64,16,"Cc","sehr exponierte Carex; Achtung Ameisenhaufen unter Horst",2020-09-08 07:45:00,3.7,14.8,60.1,96.6,5.9,16.3,-23.82,3.28,-5.7257,32.5222,38.2479,24.0934,1.5917,1.3686,43185.0848,11497.2644,25778.2062,24502.0216,7673.615,15621.7858,-3393.9106,2020-01-27 11:00:00,149,2020-05-20 11:00:00,263,2020-05-20 11:00:00,263,2020-09-24 23:00:00,390,114,127,105,169,145,1.21428571428571,2,4.42857142857143,2.42857142857143,3,1.71428571428571,0.3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.2,0,0,0,0
122,11,2675928,5,1159508,5,2283,97,"E",44,137,"SE","convex",TRUE,10.33,17.85,16,"Cc","sehr exponierte Carex",2020-09-08 08:00:00,3.65,12.1,55.7,119.6,7.3,16.3,-24.68,2.18,-4.3934,30.4241,34.8175,21.555,1.4392,0.9545,42452.8806,11419.3674,25769.7066,23685.786,7595.8574,15518.1938,-2603.7438,2020-01-27 11:00:00,149,2020-05-19 09:00:00,262,2020-05-19 09:00:00,262,2020-09-24 23:00:00,390,113,128,96,170,142,1.4375,2.1875,4.375,2.4375,3,1.875,0.3,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.15,0,0,0,0
123,11,2675928,5,1159508,5,2283,97,"E",32,60,"NE","convex",TRUE,6,17.66,36,"Hv","Helictotrichon exponiert oben auf Stein",2020-09-08 08:40:00,3.46,8.6,130.5,61.1,3.9,15.7,-24.55,4.55,-7.2091,26.785,33.9941,17.1767,1.7762,1.7762,39318.117,10914.4924,25419.5338,20668.5096,7092.6712,14919.9794,-6258.258,2020-02-01 13:00:00,154,2020-05-17 07:00:00,260,2020-05-17 07:00:00,260,2020-09-24 23:00:00,390,106,130,128,171,132,1.33333333333333,2.22222222222222,4.22222222222222,2.72222222222222,3,1.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0.1,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.2,0,0,0,0
124,11,2675928,5,1159508,5,2283,97,"E",26,113,"SE","convex",FALSE,17,32.28,16,"Cc","Carex",2020-09-08 08:50:00,3.74,3.8,167.1,43.2,2.6,16.5,-25.99,2.63,-0.5091,20.4631,20.9722,14.7526,2.513,1.5689,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-05-25 07:00:00,268,2020-05-25 07:00:00,268,2020-09-24 23:00:00,390,204,122,8,NA,NA,1.5,2.18181818181818,4.27272727272727,2.81818181818182,3.18181818181818,2,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
125,11,2675928,5,1159508,5,2283,97,"E",37,122,"SE","flat",FALSE,17.67,35.18,54,"Ns","Nardus",2020-09-08 09:05:00,3.85,4.7,127.5,47.8,3.1,15.6,-26.5,3.19,-0.1332,22.012,22.1452,15.1813,2.8853,1.1877,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-05-25 13:00:00,268,2020-05-25 13:00:00,268,2020-09-24 23:00:00,390,204,122,0,NA,NA,1.72222222222222,2.25,3.94444444444444,2.77777777777778,3.42857142857143,2.11111111111111,0.1,0.3,0,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.03,0,0.02,0,0.04,0,0,0,0,0,0.03,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0.03,0.15,0,0,0
126,11,2675928,5,1159508,5,2283,97,"E",26,70,"E","convex",FALSE,24,23.48,16,"Cc","schöner Carex-Horst",2020-09-08 09:20:00,3.16,19.6,58.6,188.7,8.9,21.1,-25.28,4.13,NA,23.2281,NA,13.2782,2.4902,2.4902,NA,NA,NA,NA,NA,NA,NA,2019-11-06 01:00:00,67,2020-05-24 09:00:00,267,2020-05-24 09:00:00,267,2020-09-24 23:00:00,390,200,123,NA,NA,NA,1.55,2,3.8,2.75,3.75,1.8,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.25,0.25,0,0,0
127,11,2675928,5,1159508,5,2283,97,"E",24,71,"E","convex",FALSE,30.33,28.4666666666667,16,"Cc","Carex",2020-09-08 09:40:00,3.9,1.2,41,35,2.3,15.1,-25.2,5.11,-0.9616,25.7227,26.6843,14.9285,2.1128,0.1712,39902.9506,11300.2084,24616.085,21476.42,7465.4716,14851.921,-233.807,2019-11-06 01:00:00,67,2020-05-24 09:00:00,267,2020-05-24 09:00:00,267,2020-09-24 23:00:00,390,200,123,7,166,132,1.38888888888889,2.11111111111111,4.27777777777778,2.72222222222222,3.13333333333333,2,0.25,0.01,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.04,0.05,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0.15,0,0,0,0.04
128,11,2675928,5,1159508,5,2283,97,"E",30,133,"SE","flat",FALSE,38.67,28.2666666666667,54,"Ns","Nardus (neben Gentiana)",2020-09-08 10:00:00,3.81,5.2,43.9,83.3,4.9,17,-26.33,4.9,-0.1822,29.627,29.8092,20.9074,2.1403,1.3244,41758.3404,11241.8052,23066.6,22297.9026,7401.8052,13603.0476,-25.5908,2019-11-06 01:00:00,67,2020-05-28 11:00:00,271,2020-05-28 11:00:00,271,2020-09-24 23:00:00,390,204,119,0,164,142,1.625,2.25,3.875,2.90625,3.57142857142857,1.9375,0.05,0.45,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0.02,0,0,0.01
129,11,2675928,5,1159508,5,2283,97,"E",44,146,"SE","flat",FALSE,18.33,27.93,16,"Cc","Carex (direkt neben Nardus); nebenan hats Gentiana und oberhalb habe ich 10cm-Stein hingelegt",2020-09-08 10:30:00,3.86,2,36.6,37.7,2.5,14.9,-26.17,3,0.1486,24.66,24.5114,15.111,0.1486,4.2789,37454.4376,10936.4856,17376.0348,19522.8552,7096.4856,10710.9848,0,2019-11-03 01:00:00,64,2020-06-25 11:00:00,299,2020-06-25 11:00:00,299,2020-09-24 23:00:00,390,235,91,0,152,119,1.5,2.125,4.3125,2.96875,3.26666666666667,2.1875,0.15,0.3,0,0,0,0,0,0,0,0,0.05,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03,0,0,0.02,0,0,0,0,0,0,0.03,0,0.01,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.04,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
130,11,2675928,5,1159508,5,2283,97,"E",33,98,"E","flat",FALSE,8.67,46.2375,54,"Ns","Nardus im Schneetälchen; ca. 1m von 30cm-Stein weg",2020-09-08 10:50:00,4.24,1.5,219.9,23.9,1.8,13.5,-26.05,1.81,0.0621,25.6875,25.6254,15.2902,0.0621,3.058,28456.829,10751.1642,11583.9946,14208.92,6913.0704,7106.9878,0,2019-11-03 01:00:00,64,2020-07-12 13:00:00,316,2020-07-12 13:00:00,316,2020-09-24 23:00:00,390,252,74,0,123,93,1.475,2.525,4.15,3.525,3.4,2.4,0,0.25,0,0,0,0,0,0.03,0.03,0,0.05,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0.04,0.02,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0.02,0,0,0,0,0.15,0,0.02,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0
131,12,2676158,5,1159585,5,2199,58,"NE",23,39,"NE","convex",FALSE,27.33,46.3166666666667,16,"Cc","Carex (Wegrand)",2020-09-08 12:00:00,3.81,1.6,93.5,43.2,2.2,19.7,-25.92,3.95,-0.0807,23.0738,23.1545,14.7281,0.1081,0.9574,34581.5464,10344.512,21019.9822,17275.4964,6515.9424,12254.1632,-19.707,2019-11-04 01:00:00,65,2020-06-03 09:00:00,277,2020-06-03 09:00:00,277,2020-09-24 23:00:00,390,212,113,0,156,114,1.69444444444444,2.05555555555556,3.83333333333333,3.02777777777778,3.66666666666667,1.88888888888889,0.2,0.25,0,0,0,0,0,0,0,0,0.02,0,0.01,0.05,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.02,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0.15,0.15,0,0,0
132,12,2676158,5,1159585,5,2199,58,"NE",27,30,"NE","convex",FALSE,17,42.5333333333333,16,"Cc","Carex (Wegrand)",2020-09-08 11:50:00,3.86,1.2,77.7,42.1,2.3,18.5,-25.83,3.65,0.0034,NA,NA,8.3318,0.1288,1.1945,NA,NA,NA,NA,NA,NA,NA,2019-11-04 01:00:00,65,2020-06-03 13:00:00,277,2020-06-03 13:00:00,277,2020-09-24 23:00:00,390,212,113,0,NA,NA,1.78125,2.1875,3.8125,2.90625,3.66666666666667,1.8125,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.2,0,0.06,0.03,0,0,0
133,12,2676158,5,1159585,5,2199,58,"NE",39,25,"NE","convex",FALSE,37.67,56.0333333333333,54,"Ns","Nardus",2020-09-08 12:05:00,3.92,4.6,161.2,47,3.3,14.3,-26.67,2.75,0.0566,NA,NA,8.7229,0.1823,0.9362,NA,NA,NA,NA,NA,NA,NA,2019-11-04 01:00:00,65,2020-06-06 11:00:00,280,2020-06-06 11:00:00,280,2020-09-24 23:00:00,390,215,110,0,NA,NA,1.55882352941176,2.23529411764706,4,3.11764705882353,3.4,2.17647058823529,0,0.35,0,0.01,0,0,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0.01,0.02,0,0,0.04,0.01,0,0.03,0,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.15,0,0,0,0,0,0
134,12,2676158,5,1159585,5,2199,58,"NE",17,46,"NE","flat",FALSE,40.33,59.5333333333333,54,"Ns","Nardus",2020-09-08 12:20:00,3.99,1.6,178.8,37.2,2.7,13.7,-26.63,3.41,0.1622,20.4675,20.3053,12.2661,0.2251,1.4208,35663.312,10468.636,21358.8786,17074.3876,6628.636,12381.2,0,2019-11-04 01:00:00,65,2020-06-02 13:00:00,276,2020-06-02 13:00:00,276,2020-09-24 23:00:00,390,211,114,0,160,116,1.63333333333333,2.6,4,3.13333333333333,3.28571428571429,2.33333333333333,0,0.4,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0.03,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
135,15,2674143,5,1158606,5,2485,210,"SW",25,227,"SW","convex",FALSE,9.67,25.9166666666667,16,"Cc","Carex",2020-09-09 14:05:00,3.57,6.2,27.8,82.6,6.1,13.6,-24.71,5.2,NA,26.6952,NA,17.9324,4.2591,4.2591,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-04-12 11:00:00,225,2020-04-12 11:00:00,225,2020-09-24 23:00:00,390,161,165,NA,NA,NA,1.3,2,4.6,2.2,3,2.2,0.55,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
136,15,2674143,5,1158606,5,2485,210,"SW",20,234,"SW","convex",FALSE,7.33,27.6083333333333,NA,"Con","Kontrolle zu 135",2020-09-09 14:10:00,3.72,2,21.9,54.1,4.1,13.3,-24.69,4.67,-0.2785,24.9883,25.2668,16.1732,3.177,0.2243,NA,10321.9764,29011.6652,NA,6481.9764,15059.0006,-66.1116,2019-11-03 01:00:00,64,2020-04-12 11:00:00,225,2020-04-12 11:00:00,225,2020-09-24 23:00:00,390,161,165,0,NA,NA,1.3125,2,4.5,2.25,3,2.125,0.45,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.35,0,0,0,0,0,0
137,15,2674143,5,1158606,5,2485,210,"SW",28,220,"SW","convex",FALSE,9.67,25.975,16,"Cc","Carex",2020-09-09 14:15:00,3.55,4.4,27.8,67.2,5.1,13.1,-24.56,5.17,-0.2365,28.2004,28.4369,20.7285,2.9703,-0.2365,NA,10343.5876,29200.3528,NA,6505.3682,15230.0956,-13.8822,2019-11-03 01:00:00,64,2020-04-09 13:00:00,222,2020-04-09 13:00:00,222,2020-09-24 23:00:00,390,158,168,0,NA,NA,1.6875,2,4,2.4375,3.28571428571429,1.75,0.6,0.07,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0,0,0,0,0,0
